Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2024-11-14,57610.234375,57610.234375,57344.34098557693,57610.234375,1779900,58000.209765625,58793.45859375,12.50011018263875,-813.92324542407,-780.94896593304,60680.216177343085,56906.70101015692,0.0,55837.61328125
2024-11-15,56458.02734375,57521.60085729003,56458.02734375,57521.60085729003,3688300,57814.084375,58629.4908203125,11.111198168913248,-892.2760870230195,-803.2143901510359,60728.8563851104,56530.125255514606,-0.02020274883065872,56369.39453125
2024-11-18,56014.875,56901.18631329114,56014.875,56458.03065664557,3747000,57601.369921875,58447.7970703125,10.416756572622745,-978.8464366430126,-838.3407994494313,60790.62123948149,56104.97290114352,-0.007880202746396536,56635.2890625
2024-11-19,55837.61328125,56280.7689422123,55837.61328125,56103.50667782738,2733600,57379.792578125,58257.240234375,11.628007088585804,-1049.6577999590445,-880.604199551354,60800.19551825905,55714.28495049095,-0.003169565020385753,56989.81640625
2024-11-20,56369.39453125,56546.656778203615,55748.97666691234,55837.60779038915,2818000,57184.80390625,58093.2724609375,23.404225391734883,-1050.7535797655219,-914.6340755941876,60680.95200839909,55505.59291347591,0.009478645618300507,56989.81640625
2024-11-21,56635.2890625,56812.55131308685,56192.13343603286,56458.02681191314,2253500,57007.54140625,57893.85234375,29.787230052231322,-1018.4267371806709,-935.3926079114843,60266.225516233106,55521.47917126689,0.004705911533813495,57432.97265625
2024-11-22,56989.81640625,57432.972054821155,56635.29188739308,56635.29188739308,2176700,56883.458203125,57729.8849609375,36.73472508297431,-953.212052609284,-938.9564968510443,59851.01687786256,55608.75304401245,0.00624031973875663,57255.70703125
2024-11-25,56989.81640625,57255.70979539269,56901.18527653577,56989.81640625,2446600,56803.690234375,57601.369921875,37.50004590946653,-891.2551111062421,-929.4162197020839,59560.89897646283,55641.84086728717,0.0,57167.078125
2024-11-26,57432.97265625,57610.23491753472,57078.448133680555,57167.079264322914,1675600,56794.82734375,57503.87578125,40.00003525847548,-797.2050986909744,-902.9739954998621,59275.19089103037,55732.560671469626,0.007745982586494435,57255.70703125
2024-11-27,57255.70703125,57610.231532991485,57167.07590581463,57432.96928212074,1586400,56759.374609375,57428.5392578125,37.254886710584195,-728.5750807167133,-868.0942125432323,59099.81328047638,55757.265235148625,-0.003091251318666682,57167.078125
2024-11-28,57167.078125,57610.23376937984,57167.078125,57610.23376937984,1273300,56715.058984375,57357.634375,38.000031732655906,-673.5723858711644,-829.1898472088188,58940.27034457646,55774.99840542355,-0.0015491481675388328,56635.2890625
2024-11-29,57255.70703125,57432.96928212074,56989.813654943886,57167.07590581463,1105500,56794.826953125,57304.4556640625,43.47823170965393,-615.7329556688564,-786.4984689008264,58821.13929503634,55787.772033088666,0.0015491481675387597,56103.5
2024-12-02,57167.078125,57432.971511627904,56901.18473837209,57255.70925387597,1229100,56910.047265625,57255.70859375,45.45455456057055,-570.4703751750931,-743.2928501556797,58720.84000100858,55790.57718649142,-0.0015491481675388328,56989.81640625
2024-12-03,56635.2890625,57255.70693955399,56635.2890625,57255.70693955399,2425200,56989.81484375,57184.8037109375,38.77546798490359,-570.9290720796926,-708.8200945404824,58624.42922131116,55745.17820056384,-0.009345902839045569,56812.5546875
